job_id,job_title,company_size,company_industry,country,remote_type,experience_level,years_experience,education_level,skills_python
2543,Data Scientist,Startup,E-commerce,Germany,Hybrid,Mid,6,Bachelor,0
2544,Data Engineer,Startup,Finance,Germany,Hybrid,Senior,4,PhD,0
2545,AI Engineer,Enterprise,Retail,USA,Remote,Entry,7,Bachelor,0
2546,Machine Learning Engineer,Medium,Finance,Germany,Hybrid,Entry,0,Bachelor,1
2547,AI Engineer,MNC,Technology,Canada,Remote,Senior,12,Master,1
2548,Data Analyst,Medium,Finance,Germany,Remote,Senior,2,Master,0
2549,Machine Learning Engineer,Startup,Technology,India,Onsite,Senior,7,PhD,1
2550,Data Engineer,Medium,Healthcare,Germany,Onsite,Entry,0,PhD,0
2551,Data Engineer,Medium,Education,India,Onsite,Entry,11,Bachelor,1
2552,Data Scientist,Enterprise,Healthcare,Canada,Remote,Entry,4,Master,0
2553,AI Engineer,Medium,Education,India,Hybrid,Entry,8,PhD,1
2554,AI Engineer,Enterprise,Finance,USA,Remote,Senior,0,Bachelor,1
2555,Data Scientist,Enterprise,Healthcare,Canada,Remote,Entry,7,Master,0
2556,AI Engineer,Startup,Retail,USA,Remote,Entry,10,PhD,1
2557,Machine Learning Engineer,Startup,E-commerce,Canada,Remote,Entry,14,PhD,0
2558,AI Engineer,Medium,E-commerce,Australia,Remote,Senior,12,PhD,0
2559,Machine Learning Engineer,MNC,Technology,UK,Onsite,Mid,2,Bachelor,0
2560,AI Engineer,MNC,Healthcare,Singapore,Onsite,Mid,10,PhD,0
2561,Data Engineer,Startup,Technology,Singapore,Onsite,Senior,9,Bachelor,1
2562,Data Engineer,Startup,Education,Canada,Onsite,Senior,0,Bachelor,1
2563,AI Engineer,Medium,Education,Germany,Onsite,Entry,1,Bachelor,0
2564,Data Engineer,Startup,E-commerce,India,Remote,Mid,6,Master,0
2565,Data Analyst,Startup,E-commerce,USA,Remote,Senior,7,PhD,1
2566,Machine Learning Engineer,MNC,Education,Singapore,Remote,Senior,1,Master,1
2567,Data Scientist,MNC,Healthcare,Singapore,Onsite,Mid,10,Bachelor,1
2568,AI Engineer,Enterprise,Healthcare,Germany,Onsite,Senior,14,Bachelor,1
2569,Data Analyst,Enterprise,E-commerce,Canada,Hybrid,Senior,10,PhD,0
2570,Data Engineer,Enterprise,E-commerce,Germany,Remote,Senior,6,PhD,1
2571,Data Analyst,MNC,Retail,Canada,Hybrid,Senior,9,PhD,0
2572,Business Analyst,MNC,Technology,Australia,Remote,Mid,10,Master,0
2573,Business Analyst,Enterprise,Education,Canada,Onsite,Senior,2,Bachelor,1
2574,Data Scientist,Startup,Education,Canada,Hybrid,Entry,3,Bachelor,1
2575,Data Scientist,Startup,Retail,USA,Hybrid,Entry,10,Bachelor,1
2576,AI Engineer,Medium,Healthcare,UK,Remote,Senior,3,Master,0
2577,Data Scientist,Enterprise,E-commerce,UK,Onsite,Mid,9,PhD,0
2578,Business Analyst,Enterprise,E-commerce,India,Remote,Entry,12,Bachelor,0
2579,AI Engineer,Medium,Finance,Canada,Onsite,Mid,5,Master,0
2580,Business Analyst,Startup,Healthcare,UK,Hybrid,Entry,12,Master,0
2581,AI Engineer,Medium,Technology,Canada,Hybrid,Entry,3,PhD,1
2582,AI Engineer,Medium,Retail,USA,Onsite,Entry,8,PhD,0
2583,Business Analyst,MNC,Retail,Singapore,Remote,Entry,4,PhD,1
2584,Data Analyst,Medium,Education,India,Hybrid,Mid,3,Bachelor,0
2585,AI Engineer,Startup,Finance,Australia,Onsite,Mid,9,Bachelor,0
2586,Machine Learning Engineer,Startup,Education,Canada,Hybrid,Mid,10,Bachelor,1
2587,Business Analyst,Enterprise,Finance,Singapore,Onsite,Entry,0,PhD,0
2588,Data Scientist,MNC,Retail,UK,Onsite,Entry,11,PhD,1
2589,Data Scientist,Startup,Education,UK,Hybrid,Senior,11,PhD,0
2590,AI Engineer,Startup,Finance,India,Remote,Mid,10,PhD,1
2591,Data Analyst,Enterprise,E-commerce,India,Remote,Entry,8,Master,1
2592,Data Engineer,Medium,E-commerce,Canada,Remote,Mid,1,Bachelor,1
2593,AI Engineer,MNC,Education,Australia,Onsite,Mid,4,Master,1
2594,AI Engineer,Enterprise,E-commerce,Singapore,Remote,Entry,6,PhD,0
2595,Business Analyst,Startup,Retail,USA,Remote,Entry,6,PhD,0
2596,AI Engineer,Medium,E-commerce,Canada,Remote,Senior,14,Master,1
2597,Data Scientist,MNC,Education,Singapore,Hybrid,Entry,1,PhD,1
2598,Data Scientist,MNC,Finance,Australia,Onsite,Mid,10,PhD,0
2599,Data Engineer,Startup,Technology,Germany,Remote,Entry,1,Master,0
2600,Data Analyst,Enterprise,Healthcare,Canada,Onsite,Senior,7,PhD,1
2601,Business Analyst,Medium,Healthcare,Australia,Remote,Senior,8,Bachelor,1
2602,AI Engineer,MNC,Healthcare,Germany,Onsite,Mid,11,PhD,0
2603,Data Scientist,Startup,Education,Canada,Remote,Senior,8,Master,1
2604,Data Analyst,Startup,Technology,UK,Onsite,Senior,8,Bachelor,1
2605,Machine Learning Engineer,Enterprise,Technology,Canada,Hybrid,Senior,13,PhD,1
2606,Machine Learning Engineer,Enterprise,Healthcare,India,Remote,Entry,4,PhD,0
2607,Machine Learning Engineer,Medium,Healthcare,Germany,Onsite,Senior,11,Bachelor,0
2608,Machine Learning Engineer,Startup,Education,UK,Onsite,Entry,10,Master,0
2609,Business Analyst,Medium,E-commerce,USA,Hybrid,Entry,5,PhD,1
2610,Data Engineer,Enterprise,Healthcare,USA,Hybrid,Entry,4,Master,1
2611,Machine Learning Engineer,Enterprise,Finance,Singapore,Onsite,Senior,9,Bachelor,0
2612,Data Scientist,Medium,Healthcare,USA,Remote,Mid,3,Master,0
2613,Data Scientist,Enterprise,Technology,Germany,Onsite,Mid,2,Master,0
2614,Data Scientist,MNC,Education,Canada,Remote,Mid,8,PhD,1
2615,Business Analyst,MNC,Education,Singapore,Onsite,Mid,7,Bachelor,1
2616,Data Engineer,MNC,E-commerce,Germany,Remote,Entry,4,Master,0
2617,Machine Learning Engineer,Startup,Healthcare,USA,Remote,Senior,11,Master,0
2618,Business Analyst,Startup,E-commerce,Singapore,Hybrid,Entry,4,Bachelor,1
2619,Machine Learning Engineer,Enterprise,Education,UK,Hybrid,Entry,1,PhD,0
2620,AI Engineer,Enterprise,E-commerce,Australia,Hybrid,Senior,8,PhD,1
2621,Business Analyst,MNC,Education,USA,Remote,Senior,5,Master,0
2622,Data Analyst,Enterprise,Healthcare,Australia,Hybrid,Senior,3,Master,1
2623,AI Engineer,Medium,Education,Singapore,Remote,Entry,7,Bachelor,0
2624,AI Engineer,Enterprise,E-commerce,Singapore,Hybrid,Senior,7,PhD,0
2625,Machine Learning Engineer,MNC,Healthcare,India,Remote,Entry,7,Master,0
2626,Data Analyst,MNC,Retail,Singapore,Remote,Entry,1,Master,1
2627,Data Engineer,Enterprise,Technology,India,Hybrid,Senior,5,Bachelor,1
2628,Business Analyst,Startup,Finance,USA,Onsite,Entry,4,Bachelor,0
2629,Business Analyst,Enterprise,Education,India,Onsite,Senior,1,PhD,0
2630,Business Analyst,MNC,E-commerce,Canada,Onsite,Senior,2,Master,1
2631,Data Scientist,Startup,Finance,UK,Remote,Mid,14,Bachelor,0
2632,Machine Learning Engineer,Startup,Technology,Australia,Onsite,Senior,8,Master,1
2633,Data Analyst,MNC,Retail,Australia,Remote,Senior,1,Master,1
2634,AI Engineer,Medium,Education,Singapore,Remote,Senior,11,Bachelor,1
2635,Data Analyst,Medium,Healthcare,Australia,Remote,Entry,4,PhD,0
2636,Machine Learning Engineer,Medium,Retail,Germany,Onsite,Senior,3,PhD,0
2637,AI Engineer,Startup,Healthcare,USA,Remote,Senior,14,PhD,1
2638,Data Scientist,Medium,Healthcare,Australia,Remote,Entry,13,Bachelor,0
2639,Data Scientist,Startup,Retail,Canada,Onsite,Entry,9,Master,1
2640,Data Engineer,Medium,Healthcare,UK,Remote,Mid,8,Master,0
2641,Data Scientist,Enterprise,E-commerce,Germany,Hybrid,Mid,13,Bachelor,1
2642,Business Analyst,Medium,Technology,Singapore,Remote,Mid,1,PhD,0
2643,Data Analyst,Enterprise,Education,India,Hybrid,Senior,3,PhD,1
2644,Data Engineer,Enterprise,Education,Singapore,Remote,Entry,3,Master,0
2645,Business Analyst,Startup,E-commerce,Australia,Remote,Senior,0,Bachelor,1
2646,Data Scientist,Enterprise,E-commerce,India,Remote,Entry,10,Bachelor,0
2647,Business Analyst,Enterprise,Technology,Singapore,Remote,Mid,8,Bachelor,0
2648,Data Analyst,MNC,Retail,India,Onsite,Senior,0,PhD,0
2649,Data Engineer,Medium,Healthcare,UK,Onsite,Entry,5,PhD,1
2650,AI Engineer,Startup,Education,Australia,Onsite,Senior,6,Bachelor,0
2651,AI Engineer,MNC,Education,Germany,Remote,Senior,2,Bachelor,1
2652,Data Scientist,Startup,Technology,Canada,Onsite,Entry,2,PhD,0
2653,Machine Learning Engineer,Startup,Healthcare,Germany,Onsite,Mid,8,Master,1
2654,Data Engineer,Enterprise,Healthcare,Germany,Onsite,Entry,2,Bachelor,0
2655,Data Analyst,Medium,Technology,Singapore,Remote,Senior,6,PhD,1
2656,Data Analyst,Startup,E-commerce,Australia,Remote,Senior,3,PhD,1
2657,Business Analyst,Enterprise,Finance,USA,Remote,Mid,13,Bachelor,1
2658,Business Analyst,Medium,Education,Australia,Remote,Mid,2,Bachelor,1
2659,Data Scientist,Medium,Retail,India,Onsite,Mid,14,Master,0
2660,Machine Learning Engineer,Medium,Education,Singapore,Remote,Senior,8,PhD,0
2661,AI Engineer,Enterprise,Healthcare,Canada,Hybrid,Entry,1,Bachelor,0
2662,Data Scientist,MNC,Technology,Canada,Hybrid,Mid,1,PhD,0
2663,Business Analyst,Startup,Healthcare,USA,Hybrid,Mid,14,PhD,0
2664,Data Analyst,Medium,Retail,Singapore,Remote,Entry,5,Master,1
2665,Data Scientist,MNC,E-commerce,Canada,Remote,Mid,7,PhD,1
2666,Data Scientist,Medium,Education,UK,Remote,Entry,7,PhD,0
2667,Data Engineer,Enterprise,Education,India,Remote,Mid,12,PhD,0
2668,Machine Learning Engineer,Startup,Education,UK,Remote,Senior,10,PhD,0
2669,Business Analyst,MNC,E-commerce,Canada,Remote,Mid,7,Master,1
2670,Data Analyst,Medium,Finance,USA,Hybrid,Senior,10,Master,0
2671,Data Engineer,Enterprise,Education,India,Hybrid,Entry,11,PhD,1
2672,Business Analyst,Enterprise,E-commerce,India,Onsite,Senior,2,PhD,0
2673,Data Scientist,Medium,Healthcare,Australia,Onsite,Entry,0,Master,0
2674,Machine Learning Engineer,Enterprise,Finance,UK,Onsite,Entry,9,Bachelor,0
2675,Machine Learning Engineer,MNC,Retail,Germany,Remote,Senior,11,PhD,1
2676,Data Analyst,Startup,Technology,India,Onsite,Senior,14,PhD,0
2677,Data Analyst,MNC,E-commerce,USA,Remote,Entry,1,Master,0
2678,AI Engineer,Medium,Retail,Germany,Remote,Senior,13,PhD,0
2679,Data Scientist,Medium,E-commerce,USA,Remote,Senior,5,Bachelor,1
2680,Data Engineer,MNC,Healthcare,Germany,Onsite,Mid,7,Master,0
2681,AI Engineer,Startup,Technology,Germany,Remote,Entry,9,PhD,0
2682,Business Analyst,Enterprise,Education,India,Onsite,Entry,11,PhD,1
2683,Business Analyst,MNC,Retail,UK,Onsite,Entry,6,PhD,0
2684,Data Analyst,Enterprise,Healthcare,USA,Remote,Mid,7,Master,0
2685,Business Analyst,Medium,Education,Australia,Hybrid,Mid,4,Bachelor,1
2686,Business Analyst,Medium,Healthcare,India,Remote,Senior,14,PhD,1
2687,Data Analyst,MNC,E-commerce,UK,Hybrid,Senior,0,Bachelor,0
2688,Data Engineer,Startup,Retail,Singapore,Onsite,Entry,5,Master,1
2689,Data Analyst,MNC,Retail,Canada,Onsite,Senior,2,PhD,0
2690,AI Engineer,Startup,Education,UK,Remote,Senior,13,Bachelor,0
2691,Machine Learning Engineer,Medium,Retail,Canada,Onsite,Senior,5,Bachelor,0
2692,Data Scientist,MNC,E-commerce,Germany,Hybrid,Senior,12,PhD,1
2693,Data Analyst,Startup,Finance,India,Remote,Mid,10,Bachelor,0
2694,AI Engineer,Enterprise,Finance,Germany,Hybrid,Senior,9,Master,1
2695,Data Engineer,Medium,E-commerce,USA,Hybrid,Entry,8,Bachelor,1
2696,Business Analyst,Startup,Education,Germany,Onsite,Mid,9,Master,0
2697,Data Scientist,MNC,E-commerce,UK,Hybrid,Entry,12,PhD,1
2698,Machine Learning Engineer,Enterprise,E-commerce,Canada,Hybrid,Senior,6,Master,1
2699,Machine Learning Engineer,Medium,E-commerce,Singapore,Hybrid,Senior,0,Master,1
2700,Data Engineer,Enterprise,Retail,Germany,Onsite,Entry,7,Bachelor,0
2701,AI Engineer,Medium,Technology,India,Onsite,Entry,2,Bachelor,0
2702,AI Engineer,Enterprise,Retail,UK,Hybrid,Senior,6,Master,0
2703,AI Engineer,Startup,Healthcare,Canada,Hybrid,Entry,4,PhD,1
2704,Business Analyst,Medium,Technology,USA,Hybrid,Senior,6,Master,1
2705,Data Scientist,Medium,Technology,Australia,Onsite,Mid,14,Bachelor,1
2706,Machine Learning Engineer,Medium,Education,India,Hybrid,Entry,1,PhD,0
2707,Data Analyst,MNC,Technology,Germany,Remote,Entry,3,Master,1
2708,Business Analyst,MNC,E-commerce,Australia,Hybrid,Senior,14,Master,0
2709,AI Engineer,Startup,Finance,Singapore,Hybrid,Senior,13,Master,0
2710,Business Analyst,Medium,Finance,USA,Hybrid,Entry,6,Master,1
2711,Data Engineer,MNC,Finance,UK,Remote,Entry,1,PhD,1
2712,Data Scientist,Startup,Finance,Singapore,Hybrid,Entry,5,Master,1
2713,Machine Learning Engineer,Enterprise,Retail,Canada,Hybrid,Entry,13,Bachelor,1
2714,AI Engineer,Enterprise,Technology,Germany,Hybrid,Senior,6,Master,1
2715,Data Scientist,Startup,Finance,Singapore,Remote,Entry,5,Bachelor,1
2716,AI Engineer,Startup,Technology,UK,Onsite,Senior,5,Master,1
2717,Machine Learning Engineer,Medium,Healthcare,Australia,Onsite,Mid,14,PhD,1
2718,Data Engineer,Medium,Education,Singapore,Onsite,Entry,4,PhD,1
2719,Data Engineer,Enterprise,E-commerce,Germany,Remote,Mid,9,Master,0
2720,Machine Learning Engineer,MNC,Technology,UK,Onsite,Entry,12,PhD,1
2721,Business Analyst,Startup,E-commerce,India,Onsite,Mid,6,Bachelor,0
2722,Machine Learning Engineer,MNC,Technology,Canada,Remote,Mid,1,Master,0
2723,Data Engineer,Medium,Retail,Australia,Onsite,Entry,8,Bachelor,1
2724,Business Analyst,Enterprise,Education,Canada,Remote,Entry,13,PhD,0
2725,Business Analyst,MNC,E-commerce,Australia,Remote,Mid,12,Bachelor,0
2726,Machine Learning Engineer,Medium,Retail,Singapore,Hybrid,Mid,12,PhD,1
2727,Data Scientist,MNC,Technology,India,Remote,Mid,4,Bachelor,1
2728,Data Analyst,Enterprise,Healthcare,Singapore,Hybrid,Mid,5,Bachelor,0
2729,Data Engineer,Medium,Healthcare,Singapore,Remote,Mid,14,Master,0
2730,Data Scientist,Startup,Finance,USA,Remote,Senior,13,Master,1
2731,AI Engineer,Startup,Education,Germany,Remote,Senior,11,PhD,1
2732,AI Engineer,MNC,Technology,UK,Onsite,Entry,1,Master,0
2733,AI Engineer,Startup,Retail,Canada,Onsite,Entry,0,Bachelor,0
2734,Data Engineer,MNC,Retail,Singapore,Remote,Mid,3,Bachelor,1
2735,Data Engineer,Enterprise,E-commerce,USA,Onsite,Mid,13,Master,1
2736,Machine Learning Engineer,Medium,Finance,USA,Onsite,Entry,5,PhD,1
2737,Data Analyst,MNC,Education,India,Hybrid,Mid,7,Bachelor,1
2738,Data Engineer,Medium,Retail,Canada,Hybrid,Senior,6,PhD,0
2739,Business Analyst,Medium,Retail,USA,Hybrid,Mid,1,PhD,0
2740,Data Scientist,Medium,Retail,India,Remote,Senior,11,Bachelor,1
2741,Machine Learning Engineer,MNC,Retail,USA,Onsite,Mid,12,Master,0
2742,Data Engineer,Startup,Finance,India,Hybrid,Mid,2,Bachelor,1
2743,Machine Learning Engineer,Medium,Education,Canada,Remote,Entry,5,PhD,1
2744,AI Engineer,Enterprise,Technology,Germany,Onsite,Senior,2,Bachelor,1
2745,Data Engineer,Startup,Education,Australia,Hybrid,Entry,0,Bachelor,1
2746,Business Analyst,Enterprise,Retail,UK,Remote,Senior,8,Master,1
2747,Machine Learning Engineer,Startup,Technology,USA,Onsite,Entry,11,Master,0
2748,Data Analyst,Enterprise,E-commerce,UK,Hybrid,Senior,0,PhD,1
2749,Data Engineer,MNC,Education,Canada,Remote,Entry,4,Master,0
2750,Data Analyst,Enterprise,E-commerce,India,Onsite,Entry,3,PhD,0
2751,Business Analyst,MNC,Education,Canada,Remote,Mid,8,Master,1
2752,Business Analyst,Medium,Technology,India,Onsite,Mid,2,Bachelor,1
2753,AI Engineer,Startup,Retail,India,Hybrid,Entry,3,Master,1
2754,Data Scientist,Startup,Technology,Singapore,Remote,Entry,7,Bachelor,0
2755,AI Engineer,Medium,E-commerce,UK,Hybrid,Entry,3,PhD,1
2756,Business Analyst,Medium,Finance,India,Hybrid,Senior,4,Bachelor,0
2757,AI Engineer,Enterprise,Education,Australia,Hybrid,Entry,13,PhD,0
2758,Data Scientist,MNC,Healthcare,Canada,Onsite,Senior,1,PhD,1
2759,Data Scientist,Medium,E-commerce,Canada,Hybrid,Entry,0,Master,0
2760,AI Engineer,Startup,Finance,India,Hybrid,Entry,8,PhD,0
2761,Data Analyst,Medium,Healthcare,India,Hybrid,Entry,13,PhD,0
2762,AI Engineer,MNC,E-commerce,Singapore,Remote,Senior,6,PhD,1
2763,Business Analyst,MNC,Finance,UK,Hybrid,Mid,4,Bachelor,1
2764,Business Analyst,Startup,Technology,India,Hybrid,Mid,7,Master,0
2765,Business Analyst,Medium,Retail,Singapore,Onsite,Entry,2,Bachelor,1
2766,Machine Learning Engineer,Startup,Technology,Germany,Onsite,Entry,12,Bachelor,0
2767,Data Analyst,MNC,Healthcare,Canada,Hybrid,Mid,8,PhD,1
2768,Machine Learning Engineer,Enterprise,Finance,UK,Onsite,Mid,3,PhD,0
2769,Data Analyst,Medium,Healthcare,Australia,Onsite,Senior,1,Bachelor,0
2770,Data Engineer,Enterprise,E-commerce,Singapore,Onsite,Mid,10,PhD,0
2771,Machine Learning Engineer,Medium,Education,India,Hybrid,Entry,6,Master,0
2772,Data Scientist,Startup,E-commerce,Singapore,Remote,Mid,5,PhD,1
2773,Data Analyst,MNC,Retail,USA,Hybrid,Senior,11,Master,1
2774,Data Scientist,Enterprise,Education,Singapore,Onsite,Entry,13,PhD,1
2775,Data Engineer,Enterprise,Technology,Canada,Hybrid,Entry,2,PhD,1
2776,Data Scientist,Medium,Education,Germany,Remote,Senior,11,PhD,0
2777,Machine Learning Engineer,Startup,Finance,Australia,Hybrid,Entry,13,Master,1
2778,Data Analyst,Enterprise,Healthcare,India,Onsite,Entry,13,PhD,1
2779,Business Analyst,Enterprise,Retail,Germany,Remote,Senior,14,PhD,0
2780,Data Analyst,Startup,Technology,Singapore,Hybrid,Entry,9,Bachelor,1
2781,Business Analyst,Enterprise,Education,Australia,Hybrid,Entry,14,Master,1
2782,Machine Learning Engineer,Enterprise,E-commerce,USA,Remote,Mid,1,Master,0
2783,Data Analyst,Startup,Retail,Singapore,Remote,Entry,14,PhD,1
2784,Data Engineer,MNC,Retail,Singapore,Hybrid,Entry,4,PhD,0
2785,AI Engineer,MNC,Technology,Singapore,Hybrid,Mid,13,Bachelor,0
2786,Machine Learning Engineer,Enterprise,E-commerce,Australia,Remote,Entry,7,Bachelor,0
2787,Business Analyst,Startup,E-commerce,Germany,Remote,Senior,3,PhD,1
2788,Data Scientist,MNC,Technology,Canada,Remote,Mid,7,PhD,0
2789,AI Engineer,MNC,Education,UK,Remote,Mid,14,Master,0
2790,Data Engineer,Medium,Finance,UK,Onsite,Entry,6,Master,0
2791,Machine Learning Engineer,Enterprise,Finance,Canada,Onsite,Entry,6,Bachelor,1
2792,Data Engineer,Enterprise,Technology,Singapore,Remote,Senior,2,PhD,0
2793,Business Analyst,MNC,Healthcare,Germany,Remote,Senior,1,Master,1
2794,Machine Learning Engineer,Enterprise,Retail,India,Remote,Senior,1,PhD,0
2795,Data Analyst,Enterprise,Education,Germany,Onsite,Mid,6,PhD,1
2796,Machine Learning Engineer,MNC,Healthcare,Canada,Onsite,Entry,12,Master,1
2797,Data Analyst,Medium,Retail,India,Hybrid,Senior,13,PhD,0
2798,Machine Learning Engineer,Startup,Retail,Singapore,Hybrid,Mid,0,PhD,1
2799,AI Engineer,Startup,Technology,India,Remote,Mid,0,PhD,0
2800,Machine Learning Engineer,Enterprise,E-commerce,Germany,Remote,Entry,11,Master,1
2801,Data Engineer,Enterprise,Healthcare,India,Hybrid,Senior,8,Master,0
2802,Business Analyst,MNC,E-commerce,India,Hybrid,Senior,6,Bachelor,1
2803,Business Analyst,Medium,Education,Canada,Hybrid,Senior,7,Master,0
2804,Data Scientist,MNC,Technology,Singapore,Remote,Mid,3,Master,0
2805,Machine Learning Engineer,Startup,Retail,India,Onsite,Senior,3,PhD,0
2806,AI Engineer,MNC,Healthcare,Germany,Remote,Entry,10,Master,1
2807,AI Engineer,MNC,Finance,Australia,Remote,Entry,2,PhD,1
2808,Data Engineer,Medium,Education,Australia,Remote,Mid,6,Master,1
2809,Business Analyst,Medium,Technology,Singapore,Remote,Senior,10,Bachelor,1
2810,Data Analyst,MNC,Healthcare,Singapore,Hybrid,Mid,6,Bachelor,0
2811,Data Engineer,Startup,Education,UK,Hybrid,Mid,1,PhD,0
2812,Data Scientist,MNC,Education,UK,Onsite,Mid,10,Bachelor,0
2813,Data Engineer,Startup,Retail,Germany,Onsite,Senior,1,Bachelor,1
2814,Data Scientist,Medium,Healthcare,Canada,Hybrid,Senior,14,Master,0
2815,Data Engineer,Medium,Finance,Singapore,Onsite,Mid,6,PhD,0
2816,Machine Learning Engineer,MNC,Retail,Australia,Hybrid,Mid,10,Bachelor,1
2817,Business Analyst,Enterprise,Technology,Australia,Onsite,Entry,10,Bachelor,1
2818,Data Engineer,Medium,Finance,Singapore,Onsite,Senior,1,PhD,0
2819,Data Analyst,Startup,Finance,Canada,Hybrid,Entry,3,Bachelor,1
2820,Data Analyst,Startup,Healthcare,Germany,Remote,Mid,4,Bachelor,0
2821,Data Analyst,Medium,Retail,Germany,Hybrid,Mid,3,Bachelor,0
2822,AI Engineer,MNC,Finance,UK,Hybrid,Mid,11,Bachelor,1
2823,Business Analyst,Enterprise,Finance,USA,Onsite,Entry,1,Master,0
2824,Data Analyst,Startup,Retail,Singapore,Hybrid,Mid,4,PhD,1
2825,Data Scientist,Enterprise,Healthcare,UK,Remote,Mid,0,Master,1
2826,Data Scientist,Startup,Retail,Singapore,Onsite,Senior,4,Bachelor,1
2827,Data Scientist,MNC,Healthcare,Germany,Onsite,Entry,11,PhD,0
2828,Data Analyst,Startup,Technology,India,Remote,Mid,5,PhD,1
2829,Data Scientist,MNC,Education,India,Hybrid,Senior,2,Master,0
2830,Data Analyst,Medium,Retail,USA,Remote,Mid,7,Master,1
2831,Data Engineer,Medium,Finance,Singapore,Onsite,Entry,2,PhD,0
2832,Data Engineer,Startup,Technology,Canada,Onsite,Senior,8,Bachelor,1
2833,Machine Learning Engineer,MNC,Education,India,Hybrid,Senior,6,Master,1
2834,Machine Learning Engineer,MNC,Retail,Germany,Hybrid,Mid,1,Bachelor,0
2835,Data Scientist,Medium,Technology,Canada,Remote,Senior,12,Bachelor,1
2836,Data Analyst,Medium,Technology,Australia,Onsite,Entry,8,PhD,0
2837,Data Scientist,MNC,Healthcare,UK,Hybrid,Mid,3,PhD,1
2838,Data Scientist,Startup,Education,Singapore,Remote,Senior,9,Bachelor,0
2839,AI Engineer,Medium,Finance,India,Onsite,Entry,0,PhD,0
2840,Machine Learning Engineer,Startup,Finance,Singapore,Onsite,Entry,1,Master,1
2841,Machine Learning Engineer,Enterprise,Retail,Singapore,Onsite,Mid,9,Bachelor,1
2842,Data Engineer,Medium,Finance,Canada,Onsite,Mid,8,PhD,1
